,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
3250,2001,13,Ohio State,1000,26,@,Michigan,11,20
3251,2001,13,Oklahoma State,1000,16,@,Oklahoma,4,13
3252,2001,13,Stanford,13,17,,Notre Dame,1000,13
3253,2001,13,Syracuse,22,39,,Boston College,25,28
3254,2001,13,Tennessee,7,38,,Vanderbilt,1000,0
3255,2001,14,Toledo,1000,41,,Marshall,20,36
3256,2001,14,Brigham Young,10,41,@,Mississippi State,1000,38
3257,2001,14,Colorado,9,39,,Texas,3,37
3258,2001,14,Fresno State,21,70,,Utah State,1000,21
3259,2001,14,Georgia,16,35,,Houston,1000,7
3260,2001,14,Louisiana State,22,27,,Auburn,25,14
3261,2001,14,Miami (FL),1,26,@,Virginia Tech,14,24
3262,2001,14,Oregon,4,17,,Oregon State,1000,14
3263,2001,14,Stanford,12,41,@,San Jose State,1000,14
3264,2001,14,Tennessee,5,34,@,Florida,2,32
3265,2001,15,Hawaii,1000,72,,Brigham Young,9,45
3266,2001,15,Louisiana State,21,31,,Tennessee,2,20
3267,2001,17,Georgia Tech,1000,24,,Stanford,11,14
3268,2001,17,Boston College,1000,20,,Georgia,16,16
3269,2001,17,Texas,9,47,,Washington,21,43
3270,2001,17,Syracuse,18,26,,Kansas State,1000,3
3271,2001,17,Toledo,25,23,,Cincinnati,1000,16
3272,2001,18,Louisville,23,28,,Brigham Young,19,10
3273,2001,18,Michigan State,1000,44,,Fresno State,20,35
3274,2001,18,Washington State,13,33,,Purdue,1000,27
3275,2001,19,Florida State,24,30,,Virginia Tech,15,17
3276,2001,19,Louisiana State,12,47,,Illinois,7,34
3277,2001,19,Oklahoma,10,10,,Arkansas,1000,3
3278,2001,19,Oregon,2,38,,Colorado,3,16
3279,2001,19,South Carolina,14,31,,Ohio State,22,28
3280,2001,19,Tennessee,8,45,,Michigan,17,17
3281,2001,19,Florida,5,56,,Maryland,6,23
3282,2001,19,Miami (FL),1,37,,Nebraska,4,14
3283,2002,1,Wisconsin,25,23,,Fresno State,1000,21
3284,2002,1,Florida State,3,38,,Iowa State,1000,31
3285,2002,1,Nebraska,10,48,,Arizona State,1000,10
3286,2002,1,Ohio State,13,45,,Texas Tech,1000,21
3287,2002,1,Virginia Tech,16,63,,Arkansas State,1000,7
3288,2002,2,Oklahoma,1,37,@,Tulsa,1000,0
3289,2002,2,Colorado State,1000,19,,Colorado,7,14
3290,2002,2,Florida,6,51,,Alabama-Birmingham,1000,3
3291,2002,2,Florida State,5,40,,Virginia,1000,19
3292,2002,2,Georgia,8,31,,Clemson,1000,28
3293,2002,2,Marshall,19,50,,Appalachian State,1000,17
3294,2002,2,Miami (FL),1,63,,Florida A&M,1000,17
3295,2002,2,Michigan,13,31,,Washington,11,29
3296,2002,2,Michigan State,18,56,,Eastern Michigan,1000,7
3297,2002,2,Nebraska,9,31,,Troy,1000,16
3298,2002,2,North Carolina State,25,34,,East Tennessee State,1000,0
3299,2002,2,Notre Dame,1000,22,,Maryland,21,0
3300,2002,2,Oregon,15,36,,Mississippi State,1000,13
3301,2002,2,Penn State,24,27,,Central Florida,1000,24
3302,2002,2,South Carolina,22,34,,New Mexico State,1000,24
3303,2002,2,Tennessee,4,47,,Wyoming,1000,7
3304,2002,2,Texas,3,27,,North Texas,1000,0
3305,2002,2,Texas A&M,23,31,,Louisiana,1000,7
3306,2002,2,Washington State,12,31,,Nevada,1000,7
3307,2002,2,Kentucky,1000,22,@,Louisville,17,17
3308,2002,2,Virginia Tech,16,26,,Louisiana State,14,8
3309,2002,2,Southern California,20,24,,Auburn,1000,17
3310,2002,3,Colorado,17,34,,San Diego State,1000,14
3311,2002,3,Louisiana State,24,35,,Citadel,1000,10
3312,2002,3,Miami (FL),1,41,@,Florida,6,16
3313,2002,3,Michigan,7,35,,Western Michigan,1000,12
3314,2002,3,Michigan State,15,27,,Rice,1000,10
3315,2002,3,Nebraska,9,44,,Utah State,1000,13
3316,2002,3,North Carolina State,21,65,@,Navy,1000,19
3317,2002,3,Notre Dame,23,24,,Purdue,1000,17
3318,2002,3,Ohio State,8,51,,Kent State,1000,17
3319,2002,3,Oklahoma,2,37,,Alabama,1000,27
3320,2002,3,Oregon,13,28,,Fresno State,1000,24
3321,2002,3,Tennessee,4,26,,Middle Tennessee State,1000,3
3322,2002,3,Texas A&M,20,14,@,Pittsburgh,1000,12
3323,2002,3,UCLA,1000,30,,Colorado State,19,19
3324,2002,3,Virginia,1000,34,,South Carolina,22,21
3325,2002,3,Washington,14,34,,San Jose State,1000,10
3326,2002,3,Washington State,11,49,,Idaho,1000,14
3327,2002,3,Wisconsin,25,34,,West Virginia,1000,17
3328,2002,4,Virginia Tech,11,47,,Marshall,16,21
3329,2002,4,California,1000,46,@,Michigan State,15,22
3330,2002,4,Colorado State,24,36,,Louisville,1000,33
3331,2002,4,Florida,12,34,,Ohio,1000,6
3332,2002,4,Florida State,5,37,@,Maryland,1000,10
3333,2002,4,Georgia,9,13,@,South Carolina,1000,7
3334,2002,4,Louisiana State,25,33,,Miami (OH),1000,7
3335,2002,4,Miami (FL),1,44,@,Temple,1000,21
3336,2002,4,North Carolina State,19,32,,Wake Forest,1000,13
3337,2002,4,Notre Dame,20,25,,Michigan,7,23
3338,2002,4,Ohio State,6,25,,Washington State,10,7
